age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_name
69,0,64933415,0,7,Scope 긴급 생활안정 대출
68,0,70079097,0,16,Scope 재테크 챌린지 적금
70,0,96353926,1,3,BankScope 직장인 우대 적금
51,0,31478923,0,20,Scope 재테크 챌린지 적금
60,0,92233565,1,29,BankScope 시니어 플러스 예금
55,0,86550043,0,18,Scope 긴급 생활안정 대출
77,0,18838954,0,14,Scope 긴급 생활안정 대출
72,0,14488140,0,19,Scope 비상금 소액 대출
53,0,63381166,0,41,Scope 재테크 챌린지 적금
55,1,93376048,0,29,BankScope 법인 단기 예금
21,0,86857557,1,9,BankScope 복리 자산 예금
34,0,88926517,0,22,BankScope 복리 자산 예금
53,0,49256721,0,23,Scope 재테크 챌린지 적금
55,0,50218522,0,11,BankScope 직장인 우대 적금
25,0,68825927,0,8,Scope 긴급 생활안정 대출
58,0,36809162,0,14,BankScope 시니어 플러스 예금
61,1,23753436,1,28,BankScope 법인 시설자금 대출
70,0,68901224,0,17,BankScope 시니어 플러스 예금
70,0,41960441,0,19,Scope 재테크 챌린지 적금
77,0,22953028,1,0,BankScope 직장인 신용 대출
73,0,99454534,0,2,BankScope 시니어 플러스 예금
31,0,43103662,0,7,Scope 청년 드림 적금
22,0,82813685,0,38,Scope 청년 드림 적금
64,0,95694531,0,30,BankScope 시니어 플러스 예금
37,0,34061343,0,46,Scope 재테크 챌린지 적금
59,0,46487506,0,7,Scope 긴급 생활안정 대출
40,0,35514208,0,14,Scope 긴급 생활안정 대출
34,0,34095285,0,21,Scope 긴급 생활안정 대출
52,0,4725421,0,31,Scope 재테크 챌린지 적금
54,0,15804663,0,4,Scope 긴급 생활안정 대출
45,0,51808875,1,43,Scope 재테크 챌린지 적금
27,0,95387505,1,43,Scope 청년 드림 적금
55,0,44037416,0,8,BankScope 시니어 플러스 예금
67,0,19900167,0,40,Scope 긴급 생활안정 대출
49,0,69981485,0,14,BankScope 복리 자산 예금
42,0,99263963,0,46,Scope 재테크 챌린지 적금
61,0,95269811,1,43,BankScope 시니어 플러스 예금
63,0,57095519,0,36,Scope 재테크 챌린지 적금
33,0,94629345,0,32,Scope 청년 드림 적금
33,0,17615164,0,21,Scope 청년 전세 대출
21,0,2767584,0,10,Scope 청년 드림 적금
74,0,96408972,0,49,Scope 재테크 챌린지 적금
56,0,91639017,0,5,BankScope 직장인 우대 적금
24,0,4343975,0,16,Scope 청년 드림 적금
57,0,64045181,0,45,Scope 재테크 챌린지 적금
64,0,16943676,0,43,Scope 긴급 생활안정 대출
60,0,23449719,0,4,Scope 긴급 생활안정 대출
73,0,74785776,0,38,Scope 재테크 챌린지 적금
79,0,84618872,1,47,BankScope 시니어 플러스 예금
66,1,7166511,0,8,BankScope 법인 시설자금 대출
33,0,78077129,1,28,BankScope 복리 자산 예금
75,0,45384376,0,22,Scope 재테크 챌린지 적금
58,0,66020843,0,46,BankScope 시니어 플러스 예금
44,0,63742986,0,35,Scope 긴급 생활안정 대출
39,0,87244476,0,30,BankScope 복리 자산 예금
21,0,80979455,1,19,BankScope 복리 자산 예금
58,0,17948981,0,22,Scope 재테크 챌린지 적금
25,0,27354099,0,6,Scope 청년 드림 적금
36,0,1817324,1,45,Scope 재테크 챌린지 적금
78,0,44004385,0,35,BankScope 시니어 플러스 예금
44,0,16540666,0,3,Scope 긴급 생활안정 대출
76,0,99274067,0,23,BankScope 시니어 플러스 예금
47,0,58576518,0,13,Scope 긴급 생활안정 대출
21,0,93010400,0,24,BankScope 복리 자산 예금
54,0,43620925,0,6,BankScope 복리 자산 예금
56,0,39015224,1,14,BankScope 직장인 신용 대출
24,0,33277948,1,43,Scope 청년 드림 적금
20,0,34145372,0,45,Scope 긴급 생활안정 대출
59,1,76903027,0,12,BankScope 법인 단기 예금
31,0,38633291,0,18,Scope 청년 드림 적금
75,0,78922884,0,11,BankScope 직장인 우대 적금
55,0,37600075,0,47,Scope 재테크 챌린지 적금
64,0,36612514,1,25,BankScope 직장인 신용 대출
42,0,88217043,0,47,BankScope 복리 자산 예금
66,0,99043108,0,32,BankScope 시니어 플러스 예금
50,0,42679739,0,14,Scope 긴급 생활안정 대출
30,0,86818703,0,36,Scope 청년 드림 적금
29,0,14034973,0,5,Scope 청년 전세 대출
22,0,76552136,0,24,Scope 청년 드림 적금
73,0,31820073,0,16,Scope 긴급 생활안정 대출
33,0,39887932,0,42,Scope 청년 드림 적금
35,0,53618991,0,35,Scope 재테크 챌린지 적금
29,0,26217405,0,49,Scope 청년 전세 대출
48,0,87331155,1,45,Scope 재테크 챌린지 적금
29,0,49392063,0,8,BankScope 복리 자산 예금
31,0,56655800,0,27,Scope 긴급 생활안정 대출
49,1,74135363,0,34,BankScope 법인 단기 예금
60,0,27833645,0,2,BankScope 시니어 플러스 예금
20,0,39557604,1,10,Scope 청년 드림 적금
24,0,98697292,0,19,BankScope 복리 자산 예금
39,0,56989304,1,22,BankScope 직장인 신용 대출
27,0,80168484,0,29,Scope 청년 드림 적금
62,1,76921490,0,36,BankScope 법인 단기 예금
31,0,37132114,0,35,Scope 청년 드림 적금
20,1,83009296,0,43,BankScope 법인 시설자금 대출
76,0,2453969,0,11,BankScope 직장인 우대 적금
73,0,76011985,1,35,Scope 재테크 챌린지 적금
39,0,85745528,0,34,BankScope 복리 자산 예금
47,0,25791527,0,33,Scope 긴급 생활안정 대출
76,0,86353224,0,3,BankScope 시니어 플러스 예금
62,0,54023452,0,23,Scope 긴급 생활안정 대출
56,0,92344873,0,35,BankScope 시니어 플러스 예금
66,0,26939164,0,27,Scope 긴급 생활안정 대출
56,0,19582017,0,38,Scope 긴급 생활안정 대출
31,0,55967355,0,1,BankScope 복리 자산 예금
56,0,81403536,0,42,BankScope 시니어 플러스 예금
68,0,31840248,0,4,BankScope 직장인 우대 적금
68,0,25173623,0,27,BankScope 시니어 플러스 예금
75,0,51116140,1,12,BankScope 직장인 신용 대출
63,0,33115550,1,35,Scope 재테크 챌린지 적금
75,0,19705947,0,8,BankScope 시니어 플러스 예금
47,0,37700586,0,38,BankScope 복리 자산 예금
66,0,14414191,0,29,Scope 재테크 챌린지 적금
34,0,61465395,0,26,BankScope 복리 자산 예금
25,1,92021158,1,12,BankScope 법인 시설자금 대출
63,0,13132347,0,41,Scope 재테크 챌린지 적금
78,0,78981981,1,38,BankScope 직장인 신용 대출
39,1,33398498,0,49,BankScope 법인 시설자금 대출
69,0,32478447,0,27,Scope 긴급 생활안정 대출
33,0,27283890,0,17,BankScope 복리 자산 예금
21,1,15530195,0,33,BankScope 법인 시설자금 대출
28,0,50603407,0,20,BankScope 복리 자산 예금
56,0,69556749,0,0,BankScope 시니어 플러스 예금
39,0,40077017,0,44,Scope 재테크 챌린지 적금
45,0,26555561,0,22,Scope 재테크 챌린지 적금
48,0,24426290,1,33,BankScope 직장인 신용 대출
20,0,88976234,0,35,Scope 긴급 생활안정 대출
74,0,72669393,0,8,BankScope 시니어 플러스 예금
54,0,8913042,1,7,Scope 비상금 소액 대출
25,0,4178236,1,49,Scope 청년 전세 대출
56,0,90062441,0,29,BankScope 시니어 플러스 예금
72,0,3580509,0,47,Scope 재테크 챌린지 적금
78,0,40608318,0,35,BankScope 시니어 플러스 예금
24,0,53587198,0,35,Scope 청년 드림 적금
52,0,7572830,0,17,Scope 재테크 챌린지 적금
68,0,10674487,0,1,Scope 비상금 소액 대출
70,0,3566375,0,10,Scope 비상금 소액 대출
33,0,17424028,0,35,Scope 청년 드림 적금
31,0,58284165,0,30,Scope 긴급 생활안정 대출
61,0,82291840,0,30,BankScope 시니어 플러스 예금
39,0,49742259,0,23,Scope 긴급 생활안정 대출
72,0,67079447,0,45,Scope 긴급 생활안정 대출
69,1,32305509,0,20,BankScope 법인 단기 예금
43,0,48802721,0,31,Scope 긴급 생활안정 대출
78,0,75352946,1,48,BankScope 직장인 신용 대출
62,0,96135419,0,29,BankScope 시니어 플러스 예금
53,0,41369734,0,7,Scope 긴급 생활안정 대출
44,1,51867466,0,32,BankScope 법인 시설자금 대출
69,0,78336522,0,38,Scope 긴급 생활안정 대출
48,0,16491299,0,0,BankScope 프리미엄 정기예금
76,0,4516499,0,32,Scope 재테크 챌린지 적금
58,0,37040207,1,41,Scope 재테크 챌린지 적금
50,0,86584510,0,12,BankScope 직장인 우대 적금
75,0,48047556,0,21,BankScope 시니어 플러스 예금
66,0,18156887,1,4,BankScope 시니어 플러스 예금
62,0,96332189,1,11,BankScope 직장인 신용 대출
69,0,85094767,0,28,BankScope 시니어 플러스 예금
42,0,83739630,0,2,BankScope 복리 자산 예금
63,0,7331556,0,35,Scope 재테크 챌린지 적금
57,0,62809056,0,46,Scope 재테크 챌린지 적금
39,0,41980499,0,44,Scope 재테크 챌린지 적금
42,0,3284469,1,10,Scope 비상금 소액 대출
64,0,84106901,0,25,Scope 재테크 챌린지 적금
71,0,48973672,0,1,BankScope 시니어 플러스 예금
35,0,50416633,0,28,BankScope 복리 자산 예금
69,0,86674108,1,40,BankScope 시니어 플러스 예금
61,0,81458196,0,28,Scope 긴급 생활안정 대출
79,0,9656868,0,43,Scope 재테크 챌린지 적금
74,0,75233525,0,35,BankScope 시니어 플러스 예금
27,0,52951322,0,18,Scope 긴급 생활안정 대출
69,0,199269,0,9,Scope 비상금 소액 대출
40,0,90426274,0,10,BankScope 복리 자산 예금
20,0,79584037,0,6,Scope 긴급 생활안정 대출
74,0,11622631,0,12,BankScope 직장인 우대 적금
27,0,11983163,0,40,Scope 청년 전세 대출
48,0,48544581,0,43,Scope 긴급 생활안정 대출
51,0,23702863,1,1,BankScope 직장인 신용 대출
57,0,86808539,0,29,BankScope 시니어 플러스 예금
24,0,58587087,0,21,Scope 긴급 생활안정 대출
66,0,45756826,0,0,Scope 긴급 생활안정 대출
41,0,60913908,0,26,Scope 재테크 챌린지 적금
66,0,98890114,0,6,BankScope 시니어 플러스 예금
53,0,66222768,0,0,BankScope 복리 자산 예금
20,1,21574653,0,24,BankScope 법인 시설자금 대출
74,1,95783525,0,47,BankScope 법인 단기 예금
74,0,65682205,0,3,BankScope 시니어 플러스 예금
45,0,24762389,1,29,BankScope 직장인 신용 대출
62,0,36904978,0,7,BankScope 시니어 플러스 예금
29,0,78286110,0,48,BankScope 복리 자산 예금
49,0,15782546,0,20,Scope 재테크 챌린지 적금
69,0,74984321,0,3,BankScope 시니어 플러스 예금
37,0,22311590,0,3,BankScope 복리 자산 예금
36,0,97784410,1,7,BankScope 직장인 우대 적금
45,0,92404807,0,41,Scope 재테크 챌린지 적금
27,0,38699372,0,25,Scope 청년 드림 적금
66,0,81799093,0,28,Scope 재테크 챌린지 적금
59,1,34734874,1,15,BankScope 법인 시설자금 대출
68,0,91632974,0,18,BankScope 시니어 플러스 예금
31,0,43735691,0,0,BankScope 복리 자산 예금
46,0,40769262,0,36,Scope 재테크 챌린지 적금
27,0,56611014,0,33,Scope 청년 드림 적금
44,0,30701584,0,28,BankScope 복리 자산 예금
65,0,74682585,0,26,Scope 재테크 챌린지 적금
23,0,88924900,0,47,BankScope 복리 자산 예금
52,0,38813523,0,44,BankScope 복리 자산 예금
20,0,35738249,0,29,Scope 청년 드림 적금
38,1,38412957,0,5,BankScope 법인 단기 예금
50,0,9848221,0,35,Scope 재테크 챌린지 적금
35,1,99955352,0,38,BankScope 법인 시설자금 대출
33,0,9595209,0,1,Scope 청년 전세 대출
72,0,69596030,0,41,Scope 재테크 챌린지 적금
67,0,48009153,0,13,BankScope 직장인 우대 적금
24,0,31475557,0,7,Scope 청년 드림 적금
60,0,13589855,0,2,Scope 비상금 소액 대출
45,0,55043234,0,34,Scope 재테크 챌린지 적금
47,0,85804850,0,26,Scope 재테크 챌린지 적금
21,0,89473350,0,33,Scope 청년 드림 적금
69,0,62519622,0,27,Scope 재테크 챌린지 적금
25,0,90991770,0,30,Scope 청년 드림 적금
28,0,84363616,0,16,BankScope 복리 자산 예금
52,0,18026678,0,18,Scope 재테크 챌린지 적금
60,0,67555782,0,41,Scope 재테크 챌린지 적금
44,0,2356869,0,43,Scope 비상금 소액 대출
67,0,17440076,1,10,BankScope 직장인 신용 대출
32,0,40898479,1,8,BankScope 직장인 신용 대출
28,0,4674892,0,29,Scope 청년 드림 적금
72,0,82825426,1,44,Scope 재테크 챌린지 적금
32,0,5218354,0,5,Scope 청년 전세 대출
50,0,320956,1,13,Scope 비상금 소액 대출
60,0,47718034,1,30,BankScope 직장인 신용 대출
30,1,50340849,1,10,BankScope 법인 시설자금 대출
23,0,85842559,0,4,BankScope 복리 자산 예금
53,0,46157285,0,30,Scope 재테크 챌린지 적금
57,0,28130049,0,1,Scope 긴급 생활안정 대출
65,0,40952882,0,38,BankScope 시니어 플러스 예금
23,0,73072793,0,16,BankScope 복리 자산 예금
57,0,11604758,1,37,Scope 재테크 챌린지 적금
38,1,5397902,0,45,BankScope 법인 시설자금 대출
25,0,15325317,0,35,Scope 청년 전세 대출
53,1,12624519,0,2,BankScope 법인 단기 예금
37,0,39221816,0,42,Scope 재테크 챌린지 적금
32,0,98940405,1,28,Scope 청년 드림 적금
60,0,77939633,1,32,Scope 재테크 챌린지 적금
42,0,3666608,0,13,Scope 비상금 소액 대출
38,0,77084786,0,37,Scope 재테크 챌린지 적금
64,1,41686514,0,28,BankScope 법인 시설자금 대출
30,0,24895487,0,22,Scope 청년 드림 적금
20,0,3835351,0,16,BankScope 프리미엄 정기예금
43,0,29427711,0,48,Scope 재테크 챌린지 적금
73,0,92011760,0,10,BankScope 시니어 플러스 예금
26,0,37515386,0,27,Scope 청년 드림 적금
44,0,50082595,0,6,BankScope 복리 자산 예금
40,0,84872006,0,44,BankScope 복리 자산 예금
34,0,62346308,0,39,BankScope 복리 자산 예금
20,0,40586629,0,7,Scope 긴급 생활안정 대출
31,0,11934285,1,40,Scope 청년 드림 적금
77,1,7702137,0,28,BankScope 법인 단기 예금
26,0,17988865,0,24,Scope 청년 전세 대출
34,0,46045400,0,6,Scope 청년 드림 적금
40,0,39764446,1,21,BankScope 직장인 신용 대출
38,0,47326321,0,8,BankScope 직장인 우대 적금
79,0,17616753,0,10,BankScope 시니어 플러스 예금
48,0,93124556,0,33,Scope 재테크 챌린지 적금
44,0,22410619,0,26,Scope 재테크 챌린지 적금
52,0,28442257,0,49,Scope 재테크 챌린지 적금
68,0,52683728,0,21,BankScope 시니어 플러스 예금
51,0,68903148,1,2,BankScope 복리 자산 예금
68,0,27879899,0,49,Scope 긴급 생활안정 대출
54,0,24711115,0,47,Scope 긴급 생활안정 대출
63,0,19150754,1,39,BankScope 직장인 신용 대출
57,0,86082133,0,7,BankScope 직장인 우대 적금
45,1,10086528,0,5,BankScope 법인 시설자금 대출
30,0,62286333,0,24,Scope 청년 드림 적금
54,0,13662464,1,1,BankScope 프리미엄 정기예금
27,0,93494403,0,15,Scope 청년 드림 적금
65,0,53488607,0,40,BankScope 시니어 플러스 예금
33,1,85918265,0,20,BankScope 법인 시설자금 대출
29,0,3391628,1,14,BankScope 프리미엄 정기예금
21,0,10511021,1,33,Scope 청년 전세 대출
65,0,81027758,0,46,Scope 재테크 챌린지 적금
28,0,49679568,0,42,Scope 청년 드림 적금
22,1,71465982,0,19,BankScope 법인 단기 예금
40,0,76549638,0,43,Scope 재테크 챌린지 적금
45,0,6670326,1,30,Scope 비상금 소액 대출
27,0,30590002,0,14,Scope 청년 드림 적금
67,0,84497910,0,47,BankScope 시니어 플러스 예금
21,0,29373698,0,27,Scope 청년 드림 적금
25,0,8620209,0,5,Scope 청년 드림 적금
47,1,32207769,0,2,BankScope 법인 시설자금 대출
72,0,78601571,0,37,Scope 재테크 챌린지 적금
48,0,27010365,0,22,Scope 재테크 챌린지 적금
45,1,87008921,0,2,BankScope 법인 단기 예금
44,0,86371266,0,44,Scope 재테크 챌린지 적금
31,0,47137131,0,43,BankScope 복리 자산 예금
24,0,54932534,1,7,BankScope 복리 자산 예금
53,0,93578283,0,1,BankScope 복리 자산 예금
67,0,26028624,1,6,BankScope 직장인 신용 대출
56,1,30305957,0,16,BankScope 법인 단기 예금
34,0,72910830,1,6,BankScope 복리 자산 예금
63,0,11295041,0,32,Scope 재테크 챌린지 적금
55,0,60480135,0,35,Scope 긴급 생활안정 대출
34,0,12457997,0,46,Scope 청년 드림 적금
62,0,49182178,0,3,BankScope 시니어 플러스 예금
67,0,63652457,1,43,BankScope 직장인 신용 대출
42,1,24932710,0,15,BankScope 법인 시설자금 대출
25,0,51631421,0,20,Scope 긴급 생활안정 대출
65,0,72477770,0,17,Scope 긴급 생활안정 대출
69,0,41076670,0,45,Scope 재테크 챌린지 적금
63,0,98259306,0,45,BankScope 시니어 플러스 예금
78,0,87557215,0,27,BankScope 시니어 플러스 예금
62,0,77257471,0,42,BankScope 시니어 플러스 예금
64,0,42539404,0,15,Scope 재테크 챌린지 적금
40,0,42774634,0,46,Scope 재테크 챌린지 적금
42,0,66354192,0,21,Scope 재테크 챌린지 적금
62,0,48153102,0,5,BankScope 시니어 플러스 예금
74,0,89218034,1,29,Scope 재테크 챌린지 적금
35,0,69063439,0,44,Scope 긴급 생활안정 대출
66,0,30899698,0,27,Scope 재테크 챌린지 적금
72,0,52869644,0,16,BankScope 시니어 플러스 예금
79,0,27434787,0,35,Scope 재테크 챌린지 적금
34,0,68405873,0,11,Scope 청년 드림 적금
44,0,70639184,0,49,Scope 재테크 챌린지 적금
55,0,12314973,0,39,Scope 재테크 챌린지 적금
30,0,18411148,0,11,BankScope 프리미엄 정기예금
70,0,95672,0,35,Scope 재테크 챌린지 적금
34,0,81810413,0,39,BankScope 복리 자산 예금
23,0,28535325,0,28,Scope 청년 전세 대출
40,1,24956681,0,1,BankScope 법인 시설자금 대출
32,0,91883106,0,28,Scope 청년 드림 적금
41,0,52997057,0,29,BankScope 복리 자산 예금
38,0,19398749,0,35,BankScope 프리미엄 정기예금
53,1,41971410,1,43,BankScope 법인 단기 예금
33,0,47729958,0,24,BankScope 복리 자산 예금
23,0,97761275,1,20,BankScope 직장인 신용 대출
67,0,31705986,0,21,Scope 긴급 생활안정 대출
72,0,44843096,0,9,BankScope 직장인 우대 적금
71,0,60836342,0,30,BankScope 시니어 플러스 예금
65,0,57366521,0,46,BankScope 시니어 플러스 예금
46,0,3446997,0,8,Scope 비상금 소액 대출
48,0,12518821,0,40,Scope 재테크 챌린지 적금
66,0,87511565,0,38,BankScope 시니어 플러스 예금
47,0,97294527,0,33,BankScope 복리 자산 예금
54,0,95897382,0,38,Scope 재테크 챌린지 적금
27,0,29551285,0,40,Scope 청년 전세 대출
35,0,13458049,1,49,Scope 청년 전세 대출
61,0,60087519,0,22,BankScope 시니어 플러스 예금
55,1,4866602,0,11,BankScope 법인 시설자금 대출
49,0,45428404,1,6,BankScope 복리 자산 예금
37,0,99010946,0,31,BankScope 복리 자산 예금
21,0,2792199,0,18,BankScope 프리미엄 정기예금
68,0,28251609,1,21,BankScope 직장인 신용 대출
32,0,32030922,0,15,Scope 긴급 생활안정 대출
23,0,4955121,0,7,BankScope 프리미엄 정기예금
45,0,57315774,0,29,BankScope 복리 자산 예금
44,0,44613440,0,5,BankScope 복리 자산 예금
49,0,60390275,0,1,BankScope 복리 자산 예금
30,0,6960219,0,33,Scope 청년 전세 대출
26,0,50552650,0,28,Scope 청년 드림 적금
50,0,2255025,0,39,Scope 재테크 챌린지 적금
63,0,96043836,0,41,BankScope 시니어 플러스 예금
29,0,90075694,0,42,Scope 청년 드림 적금
